pdf_procedure_id,primary_procedure_id,default_modifiers,mapping_confidence,needs_review
tosp_sg726k,pap_kidney_ureter_retrograde_intrarenal_surgery_or_rirs_using_flexible_ureteroscopy,[],high,false
tosp_sg727k,pap_kidney_ureter_retrograde_intrarenal_surgery_or_rirs_using_flexible_ureteroscopy,[],high,false
tosp_sg728k,pap_kidney_transplant_recipient_dual_kidney_transplant,[],high,false
tosp_sg729b,pap_bladder_standard_urodynamics_study_simple,[],low,true
tosp_sg729k,pap_kidney_tumour_local_ablation,"[""imaging_guided"", ""percutaneous""]",med,false
tosp_sg730b,pap_bladder_standard_urodynamics_study_complex,[],low,true
tosp_sg730k,pap_kidney_ureter_retrograde_intrarenal_surgery_or_rirs_using_flexible_ureteroscopy,[],high,false
tosp_sg731k,pap_kidney_radical_nephrectomy,"[""minimally_invasive"", ""open""]",low,true
tosp_sg800b,pap_bladder_bladder_neck_contracture_wedge_excision,[],high,false
tosp_sg800k,pap_kidney_and_ureter_nephroureterectomy,"[""open""]",med,false
tosp_sg800u,pap_ureter_calculus_ureteroscopy_and_lithotripsy,[],high,false
tosp_sg801k,pap_kidney_blocked_nephrostomy_tube_change,[],high,false
tosp_sg801u,pap_ureter_calculus_ureterolithotomy,[],high,false
tosp_sg802b,pap_bladder_calculus_vesicolithotomy_litholapaxy_ultrasonic_lithotripsy,[],high,false
tosp_sg802k,pap_kidney_calculus_extra_corporeal_shockwave_lithotripsy,[],high,false
tosp_sg802u,pap_ureter_cutaneous_ureterostomy_closure,[],high,false
tosp_sg803b,pap_bladder_cutaneous_fistula_closure,[],high,false
tosp_sg803k,pap_kidney_calculus_nephrolithotomy_pyelolithotomy,[],high,false
tosp_sg803u,pap_ureter_previous_diversion_revision,[],high,false
tosp_sg804b,pap_bladder_diverticulum_excision,"[""open""]",med,false
tosp_sg804k,pap_kidney_radical_nephrectomy_without_ivc_thrombectomy,[],low,true
tosp_sg804u,pap_ureter_boari_flap_reimplantation,[],high,false
tosp_sg805b,pap_bladder_ectopia_vesicae_ectopia_cloacae_sphincter_reconstruction,[],low,true
tosp_sg805k,pap_kidney_cyst_excision,[],high,false
tosp_sg805u,pap_ureter_intestinal_conduit,[],high,false
tosp_sg806b,pap_bladder_incontinence_correction_abdominal_approach,[],high,false
tosp_sg806k,pap_kidney_injury_repair,[],high,false
tosp_sg806u,pap_ureter_reduction_ureteroplasty,[],high,false
tosp_sg807b,pap_bladder_mild_stress_incontinence_cyctoscopic_injection_of_collagen,[],high,false
tosp_sg807k,pap_kidney_nephroptosis_nephropexy,[],high,false
tosp_sg807u,pap_ureter_reimplantation,"[""unilateral""]",high,false
tosp_sg808b,pap_bladder_retention_of_urine_suprapubic_cystostomy,[],high,false
tosp_sg808k,pap_kidney_pelvi_ureteric_junction_obstruction_pyeloplasty_ureterocalycostomy,"[""open""]",med,false
tosp_sg808u,pap_ureter_repair,[],high,false
tosp_sg809b,pap_bladder_tumor_anterior_exenteration,[],high,false
tosp_sg809k,pap_kidney_perinephric_abscess_drainage,"[""open""]",med,false
tosp_sg809u,pap_ureter_replacement_by_bowel,[],high,false
tosp_sg810b,pap_bladder_urachal_fistula_excision,"[""open""]",med,false
tosp_sg810k,pap_kidney_pyonephrosis_drainage,"[""open""]",med,false
tosp_sg810u,pap_ureter_ureterocalycostomy,[],high,false
tosp_sg811b,pap_bladder_various_lesion_aspiration,[],high,false
tosp_sg811k,pap_kidney_pyonephrosis_nephrostomy_pyelostomy,"[""open""]",med,false
tosp_sg811u,pap_ureter_ureterostomy,[],high,false
tosp_sg812b,pap_bladder_enlargement_cystoplasty,[],low,true
tosp_sg812k,pap_kidney_staghorn_calculus_nephrolithotomy_or_nephrostolithotomy,"[""percutaneous""]",med,false
tosp_sg812u,pap_ureter_ureterotomy_insertion_of_double_j_stent,[],high,false
tosp_sg813b,pap_bladder_partial_excision,"[""open""]",med,false
tosp_sg813k,pap_kidney,"[""biopsy""]",med,false
tosp_sg813u,pap_ureter_ureteroureterostomy,[],high,false
tosp_sg814b,pap_bladder_total_cystectomy,[],low,true
tosp_sg814k,pap_kidney,"[""biopsy"", ""open""]",med,false
tosp_sg814u,pap_urethra_excision_of_urethral_diverticulum,[],high,false
tosp_sg815b,pap_bladder_vesico_intestinal_fistula_closure,[],high,false
tosp_sg815k,pap_kidney_exploration,[],high,false
tosp_sg815u,pap_urethra_fistula_closure,[],high,false
tosp_sg816b,pap_bladder_vesico_vaginal_fistula_correction,[],high,false
tosp_sg816k,pap_kidney_simple_nephrectomy,"[""open""]",med,false
tosp_sg816u,pap_urethra_injury_repair_urethroplasty_of_anterior_urethra,[],high,false
tosp_sg817b,pap_bladder_vesico_vaginal_fistula_closure_by_abdominal_route,[],high,false
tosp_sg817u,pap_urethra_meatal_stenosis_meatotomy,[],high,false
tosp_sg818b,pap_bladder_vesicostomy,[],high,false
tosp_sg818u,pap_urethra_prolapse_excision,[],high,false
tosp_sg819b,pap_bladder_repair_simple,[],high,false
tosp_sg820b,pap_bladder_repair_complicated,[],high,false
tosp_sg820u,pap_urethra_stricture_urethral_wall_stenting,[],high,false
tosp_sg821b,pap_bladder_prostate_haemostasis_clot_evacuation_cystodiathermy,[],high,false
tosp_sg821u,pap_urethra_stricture_urethrotomy,[],high,false
tosp_sg822u,pap_urethra_urethro_rectal_fistula_closure,[],high,false
tosp_sg823u,pap_urethra_valves_membrane_resection,"[""endoscopic""]",med,false
tosp_sg824u,pap_urethra_valves_membrane_resection,"[""open""]",med,false
tosp_sg825u,pap_urethra_anterior_urethroplasty,[],high,false
tosp_sg826u,pap_urethra_excision,[],high,false
tosp_sg827u,pap_urethra_posterior_urethroplasty,[],high,false
tosp_sg828u,pap_urethra_staged_urethroplasty,[],high,false
tosp_sg829u,pap_urethra_transpubic_urethroplasty,[],high,false
tosp_sg830u,pap_urethra_urethropexy,[],high,false
tosp_sg831u,pap_urethra_urethrotomy,[],high,false
tosp_sg832u,pap_ureter_calculus_ureterolithotomy,"[""minimally_invasive""]",med,false
tosp_sh700g,pap_genital_tract_hysterosalpingography,[],high,false
tosp_sh700p,pap_penis_glanular_hypospadias_meatoplasty_and_circumcision,[],high,false
tosp_sh700t,pap_testis_torsion_testis_orchidectomy_done,[],low,true
tosp_sh701p,pap_penis_paraphimosis_phimosis_reduction,[],high,false
tosp_sh701t,pap_testis_orchidectomy,"[""minimally_invasive""]",med,false
tosp_sh702p,pap_penis_peyronie_s_disease_incision_and_grafting,[],high,false
tosp_sh702t,pap_testis_variocoele_spermatic_vein_embolisation,[],high,false
tosp_sh703p,pap_penis_removal_of_penile_implant,[],high,false
tosp_sh704p,pap_penis_tumor_amputation_radical_ln_dissection,"[""bilateral""]",high,false
tosp_sh705p,pap_prostate_gland_prostate_imrt_gold_seeds_insertion,[],high,false
tosp_sh706m,pap_male_genitalia_electroejeculation,[],high,false
tosp_sh706p,pap_prostate_gland_laser_vaporisation_of_prostate,[],high,false
tosp_sh800m,pap_male_genitalia_transsexualism_sex_reassignment,[],high,false
tosp_sh800p,pap_penis_epispadias_repair_involving_bladder_neck_closure,[],high,false
tosp_sh800s,pap_scrotum_hydrocele_aspiration,[],high,false
tosp_sh800t,pap_testis_tumor_retroperitoneal_lymph_node_dissection_following_orchidectomy,[],high,false
tosp_sh800v,pap_vas_deferens_exploration_and_testicular,"[""biopsy""]",med,false
tosp_sh801m,pap_male_genitalia_transsexualism_sex_reassignment,[],low,true
tosp_sh801p,pap_penis_epispadias_repair_not_involving_sphincter,[],high,false
tosp_sh801s,pap_scrotum_hydrocele_varicocele_excision,"[""bilateral""]",high,false
tosp_sh801t,pap_testis_undescended_ectopic_orchidopexy_transplantation,"[""bilateral""]",low,true
tosp_sh801v,pap_vas_deferens_reanastomosis,[],high,false
tosp_sh802p,pap_penis_correction_of_chordee,[],high,false
tosp_sh802s,pap_scrotum_hydrocele_varicocele_excision,"[""unilateral""]",high,false
tosp_sh802t,pap_testis_undescended_ectopic_orchidopexy_transplantation,"[""unilateral""]",low,true
tosp_sh802v,pap_vas_deferens_varicocelectomy,[],high,false
tosp_sh803p,pap_penis_correction_of_chordee,[],low,true
tosp_sh803s,pap_spermatic_cord_spermatocele_epididymal_cyst_excision,[],high,false
tosp_sh803t,pap_testis_undescended_ectopic_orchidopexy,[],low,true
tosp_sh803v,pap_vas_deferens_vasectomy,[],high,false
tosp_sh804p,pap_penis_hypospadias_meatotomy_hemicircumcision,[],high,false
tosp_sh804s,pap_spermatic_cord_epididymectomy,[],high,false
tosp_sh804t,pap_scrotum_exploration_detorsion_of_testis_and_testes_fixation,"[""bilateral""]",high,false
tosp_sh804v,pap_vas_deferens_vasoepididymography_vasovesiculography,[],high,false
tosp_sh805p,pap_penis_hypospadias_secondary_correction,[],high,false
tosp_sh805t,pap_testis_or_aspiration,"[""biopsy""]",med,false
tosp_sh805v,pap_vas_deferens_vasoepididymostomy,[],high,false
tosp_sh806p,pap_penis_hypospadias_urethral_reconstruction,[],high,false
tosp_sh806t,pap_testis_exploration_repair,[],high,false
tosp_sh807p,pap_penis_hypospadias_urethral_reconstruction_correction_of_chordee,[],high,false
tosp_sh807t,pap_testis_insertion_of_testicular_prosthesis,[],high,false
tosp_sh808p,pap_penis_paraphimosis_phimosis_reduction_prepuce_circumcision,[],high,false
tosp_sh808t,pap_testis_orchidectomy,[],high,false
tosp_sh809p,pap_penis_penile_warts_laser_vaporisation,[],high,false
tosp_sh809t,pap_testis_orchidectomy,[],low,true
tosp_sh810p,pap_penis_peyronie_s_disease_operation,[],high,false
tosp_sh810t,pap_testis_orchidoplasty,[],high,false
tosp_sh811p,pap_penis_priapism_decompression,[],high,false
tosp_sh812p,pap_penis_priapism_decompression,[],high,false
tosp_sh813p,pap_penis_sex_reassignment_implantation_of_penile_prosthesis,[],high,false
tosp_sh814p,pap_penis_trauma_microvascular_reattachment,[],high,false
tosp_sh815p,pap_penis_trauma_reconstruction,[],high,false
tosp_sh816p,pap_penis_trauma_reconstruction,[],high,false
tosp_sh817p,pap_penis_trauma_repair_of_avulsion,[],high,false
tosp_sh818p,pap_penis_trauma_repair_of_laceration_fracture_involving_cavernous_tissue,[],high,false
tosp_sh819p,pap_penis_tumour_amputation,[],high,false
tosp_sh820p,pap_penis_tumor_amputation,[],high,false
tosp_sh821p,pap_penis_tumor_amputation,[],low,true
tosp_sh822p,pap_penis_androscopic_examination,[],high,false
tosp_sh823p,pap_penis_excision,[],high,false
tosp_sh824p,pap_penis_injection,[],high,false
tosp_sh825p,pap_penis_insertion_of_penile_prosthesis,[],high,false
tosp_sh826p,pap_prostate_gland_abscess_retropubic_drainage,"[""endoscopic""]",med,false
tosp_sh827p,pap_prostate_gland_hypertrophy_insertion_of_prostatic_stent,[],high,false
tosp_sh829p,pap_prostate_gland_simple_prostatectomy,[],high,false
tosp_sh830p,pap_prostate_gland_radical_prostatectomy_without_lymph_node_dissection,[],low,true
tosp_sh832p,pap_prostate_gland_prostate_benign_hyperplasia_minimally_invasive_ablation,[],high,false
tosp_sh833p,pap_prostate_gland_trans_rectal_ultrasound,[],high,false
tosp_sh834p,pap_prostate_gland_trans_rectal_ultrasound_guided,"[""biopsy""]",med,false
tosp_sh835p,pap_prostate_gland_saturation_prostate_or_mri_us_guided_fusion,"[""biopsy""]",med,false
tosp_sh836p,pap_prostate_gland_transurethral_resection_enucleation_of_prostate,[],high,false
tosp_sh837p,pap_prostate_gland_transurethral_resection_enucleation_of_prostate,[],high,false
tosp_sh838p,pap_prostate_gland_radical_prostatectomy,[],low,true
tosp_si700c,pap_cervix_cancer_radical_trachelectomy,[],low,true
tosp_si700f,pap_fallopian_tube_blocked_tube_transcervical_fallopian_tubal_recanalisation,"[""fluoroscopic""]",med,false
tosp_si700l,pap_therapeutic_except_for_retrieval_and_placement_of_gametes_and_placement_of_embry,"[""laparoscopic""]",med,false
tosp_si700p,pap_pelvic_floor_reconstruction,"[""minimally_invasive""]",med,false
tosp_si700u,pap_uterus_cervix_hysteroscopy_diagnostic,[],low,true
tosp_si700v,pap_vagina_cystocoele_paravaginal_defect_repair_burch_colposuspension,[],high,false
tosp_si701c,pap_cervix_cervical_incompetence_removal_of_cerclage,[],high,false
tosp_si701f,pap_fallopian_tube_blocked_tubes_tubal_reanastomosis,"[""minimally_invasive""]",med,false
tosp_si701l,pap_laparotomy_debulking,[],high,false
tosp_si701p,pap_pelvis_artery_vein_ligation_occlusion,[],high,false
tosp_si701u,pap_uterus_cervix_hysteroscopy_diagnostic,[],low,true
tosp_si701v,pap_vagina_cystocoele_rectocoele_anterior_repair_kelly_s_operation_posterior_repair,[],high,false
tosp_si702c,pap_uterus_cervix_transcervical_resection_myoma_hysteroscopic,[],high,false
tosp_si702f,pap_fallopian_tube_falloposcopy,[],high,false
tosp_si702o,pap_ovary_malignant_tumor_cyst_staging_laparotomy_as_the_only_procedure,[],high,false
tosp_si702p,pap_pelvis_frozen_dense_pelvic_adhesions_conservative_reconstruction_of_ovaries_tube,[],high,false
tosp_si702u,pap_uterus_benign_conditions_total_abdominal_hysterectomy,[],low,true
tosp_si702v,pap_vagina_cystocoele_transobturator_mesh,[],high,false
tosp_si703c,pap_uterus_cervix_transcervical_resection_myoma_hysteroscopic,[],high,false
tosp_si703f,pap_fallopian_tube_sterilization_hysteroscopic,[],high,false
tosp_si703o,pap_ovarian_veins_pelvic_congestion_syndrome_ovarian_vein_embolisation,[],high,false
tosp_si703p,pap_pelvis_malignant_second_look_laparotomy,[],high,false
tosp_si703u,pap_uterus_fetal_surgery,[],high,false
tosp_si703v,pap_vagina_abdominal_sacrocolpopexy_paravaginal_defect_repair_burch_colposuspension,[],high,false
tosp_si704c,pap_cervix_transcervical_resection_polyp_hysteroscopic,[],high,false
tosp_si704f,pap_fallopian_tube_sterilisation,[],high,false
tosp_si704u,pap_uterus_foetoscopy,[],high,false
tosp_si704v,pap_vagina_sacrospinous_ligament_iliococcygeus_fixation_anterior_repair_posterior_re,[],high,false
tosp_si705c,pap_cervix_transcervical_resection_polyp_hysteroscopic,[],high,false
tosp_si705f,pap_fallopian_tube_tubal_pathology_salpingectomy,"[""minimally_invasive""]",med,false
tosp_si705u,pap_uterus_elongated_cervix_cystocoele_rectocoele_amputation_of_cervix_anterior_repa,[],high,false
tosp_si705v,pap_vagina_intra_epithelial_neoplasia_complete_upper_vaginectomy,[],high,false
tosp_si706c,pap_cervix_transcervical_resection_septum_hysteroscopic_cervix_colposcopy_ablational,[],high,false
tosp_si706f,pap_fallopian_tube_uterus_ovary_diagnostic,"[""laparoscopic""]",low,true
tosp_si706u,pap_uterus_endometrial_ablation,[],high,false
tosp_si706v,pap_vagina_intra_epithelial_neoplasia_vaginectomy,[],high,false
tosp_si707c,pap_and_or_excisional_treatment_e_g_laser_vapourisation_loop_electrosurgical_excisio,[],high,false
tosp_si707u,pap_uterus_endometrial_ablation,[],high,false
tosp_si707v,pap_vagina_mid_urethral_tape_sling_anterior_repair_posterior_repair,[],high,false
tosp_si709u,pap_uterus_fibroids_myomectomy_9,[],high,false
tosp_si710u,pap_uterus_fibroids_uterine_artery_embolization,[],high,false
tosp_si710v,pap_vagina_tension_free_vaginal_tape,[],high,false
tosp_si711v,pap_vagina_rectum_recto_vaginal_fistula_complex_rectal_transperineal_approach,[],low,true
tosp_si712u,pap_uterus_subtotal_total_hysterectomy_12wks,[],high,false
tosp_si712v,pap_vagina_rectum_recto_vaginal_fistula_complex_rectal_transperineal_approach_withou,[],low,true
tosp_si713u,pap_uterus_subtotal_total_hysterectomy_12wks,[],high,false
tosp_si713v,pap_vaginal_hysterectomy_anterior_repair_posterior_repair,[],high,false
tosp_si714u,pap_uterus_intrauterine_insemination,[],high,false
tosp_si714v,pap_vaginal_septum_excision,[],high,false
tosp_si715u,pap_uterus_ablation_of_endometriosis,"[""minimally_invasive""]",med,false
tosp_si715v,pap_vulva_labial_abnormality_hymenoplasty,[],high,false
tosp_si716u,pap_uterus_lysis_of_asherman_s_hysteroscopic,[],high,false
tosp_si716v,pap_vulva_malignant_condition_radical_wide_local_excision,[],low,true
tosp_si717u,pap_uterus_lysis_of_asherman_s_hysteroscopic,[],high,false
tosp_si717v,pap_vulva_malignant_condition_radical_vulvectomy_groin_pelvic_node_dissection,[],high,false
tosp_si718u,pap_uterus_vagina_assisted_vaginal_hysterectomy,"[""minimally_invasive""]",low,true
tosp_si718v,pap_vulva_malignant_condition_radical_wide_excision_groin_dissection,[],high,false
tosp_si719u,pap_uterus_prolapse_cystocoele_rectocoele_amputation_of_cervix_vaginal_sacrospinous,[],high,false
tosp_si719v,pap_vulva_malignant_condition_radical_wide_local_excision,[],high,false
tosp_si720u,pap_uterus_prolapse_cystocoele_rectocoele_transobturator_mesh_transsacrospinous_liga,[],high,false
tosp_si720v,pap_vulva_vagina_colposcopy_and_laser_vaporisation,[],high,false
tosp_si721u,pap_uterus_prolapse_cystocoele_rectocoele_vaginal_hysterectomy_anterior_repair_salpi,"[""bilateral""]",high,false
tosp_si722u,pap_uterus_prolapse_cystocoele_rectocoele_vaginal_sacrospinous_ligament_hysteropexy,[],high,false
tosp_si723u,pap_uterus_prolapse_vaginal_hysterectomy_salpingo_oophorectomy,"[""bilateral""]",high,false
tosp_si724u,pap_uterus_cervix_hysteroscopic_cannulation,[],high,false
tosp_si725u,pap_uterus_cervix_hysteroscopy_diagnostic_d_c,[],high,false
tosp_si726u,pap_uterus_vagina_reconstruction_of_frozen_pelvis_lateral_pelvic_wall_dissection_ext,"[""minimally_invasive""]",med,false
tosp_si727u,pap_uterus_fibroid_adenomyosis_highly_intensive_focused_ultrasound,[],high,false
tosp_si728u,pap_excision_or_ablation_of_adenomyoma_adenomyosis,[],high,false
tosp_si729u,pap_excision_or_ablation_of_adenomyoma_adenomyosis,[],high,false
tosp_si730u,pap_uterosacral_ligament_suspension_hul,[],high,false
tosp_si731u,pap_uterus_hysterectomy_complicated,[],high,false
tosp_si800c,pap_cervix_tear_simple_repair_without_anesthesia_zone,"[""biopsy""]",low,true
tosp_si800f,pap_fallopian_tube_blocked_tubes_tuboplasty_recanalisation_hysteroscopic,[],high,false
tosp_si800g,pap_genital_tract_cancer_staging_under_general_anesthesia,"[""biopsy""]",med,false
tosp_si800o,pap_ovary_malignant_tumor_cyst_total_hysterectomy_salpingo_oophorectomy_surgical_sta,"[""bilateral""]",low,true
tosp_si800u,pap_urethra_caruncle_polyp_excision_laser_vaporisation,[],high,false
tosp_si800v,pap_vagina_atresia_vaginoplasty,[],high,false
tosp_si801c,pap_cervix_polyp_excision,[],high,false
tosp_si801f,pap_fallopian_tube_blocked_tubes_cornual_reanastomosis,"[""minimally_invasive""]",med,false
tosp_si801g,pap_genital_tract_pelvic_cyst_procedure_aspiration,"[""ultrasound_guided""]",med,false
tosp_si801o,pap_ovary_tumor_cyst_aspiration_except_for_ovum_retrieval,[],high,false
tosp_si801u,pap_urethra_stenosis_dilatation,[],high,false
tosp_si801v,pap_vagina_atresia_stenosis_dilatation,[],high,false
tosp_si802c,pap_cervix_cervical_incompetence_cerclage,[],high,false
tosp_si802f,pap_fallopian_tube_blocked_tubes_plastic_repair,"[""minimally_invasive""]",med,false
tosp_si802v,pap_vagina_cystocoele_anterior_repair_kelly_s_operation,[],high,false
tosp_si803c,pap_cervix_cervical_intraepithelial_neoplasia_cone,"[""biopsy""]",low,true
tosp_si803f,pap_fallopian_tube_blocked_tubes_plastic_repair_salpingostomy,[],high,false
tosp_si803v,pap_vagina_enterocoele_repair_vaginal_vault_suspension,[],high,false
tosp_si804c,pap_cervix_ectropion_amputation_repair_of_cervix,[],high,false
tosp_si804v,pap_vagina_fistula_repair,[],high,false
tosp_si805c,pap_cervix_polyp_excision_erosion_includes_d_c,"[""biopsy""]",low,true
tosp_si805f,pap_fallopian_tube_removal_of_ectopic_gestation,[],high,false
tosp_si805o,pap_ovary_tumor_cyst_oophorectomy_salpingo_oophorectomy,[],high,false
tosp_si805v,pap_vagina_fistula_repair,[],high,false
tosp_si806c,pap_cervix_polyp_excision_erosion,"[""biopsy""]",low,true
